Company,Address,Phone,Website,YELP Profile,Rating - stars,Number of reviews,Prices,Venue type
Avant Garde,34-44 King Street Merchant City Glasgow G1 5QT,0141 552 7123,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.avantgardemusicbar.co.uk&cachebuster=1639571302&website_link_type=website&src_bizid=DsQj4W1UKchSYRBgS2DOJw&s=144d00ac73e6a974ec875060f973dee61d94229ae8baab448370824f41fdf054,https://www.yelp.co.uk/biz/avant-garde-glasgow-2?osq=snooker,3.5 star rating,10 reviews,££,"Pubs, Mediterranean, Gastro Pubs"
The Junction,1-6 Salisbury House Alcester Road Birmingham B13 8JS,0121 449 8499,N/a,https://www.yelp.co.uk/biz/the-junction-birmingham-2?osq=Sport+Bars,3 star rating,5 reviews,££,Pubs
The Navigation,Welford Road Wigston LE18 3TE,,N/a,https://www.yelp.co.uk/biz/the-navigation-wigston?osq=pubs,5 star rating,,££,Pubs
Wheel Inn,99 London Road Oadby Leicester LE2 5DP,0116 271 2231,N/a,https://www.yelp.co.uk/biz/wheel-inn-leicester?osq=pubs,4 star rating,,££,Pubs
Black Horse,Foxon Street Leicester LE3 5LT,0116 254 0030,N/a,https://www.yelp.co.uk/biz/black-horse-leicester-2?osq=pubs,4 star rating,,££,Pubs
Observatory,Meridian Business Park Thorpe Astley Braunstone LE19 1LU,0116 289 0945,N/a,https://www.yelp.co.uk/biz/observatory-braunstone?osq=pubs,4 star rating,4 reviews,££££,Pubs
The Cadbury,68 Richmond Road Montpelier Bristol BS6 5EW,0117 924 7874,N/a,https://www.yelp.co.uk/biz/the-cadbury-bristol-2?osq=pubs,4 star rating,14 reviews,££,Pubs
The Hobgoblin,69-71 Gloucester Road St Andrews Bristol BS7 8AS,0117 330 2997,N/a,https://www.yelp.co.uk/biz/the-hobgoblin-bristol?osq=snooker,3.5 star rating,12 reviews,££,"Pubs, Burgers, American (Traditional)"
The Shakespeare,1 Henry Street Totterdown Bristol BS3 4UD,0117 907 8818,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.theshakey.co.uk&cachebuster=1639571357&website_link_type=website&src_bizid=7vagfuez4O5WW3kN7UPK5g&s=0dcc0e2ab304a0316b12db220b9953db6dc5342361e1e3741a2c199039599dcb,https://www.yelp.co.uk/biz/the-shakespeare-bristol-2?osq=snooker,3.5 star rating,5 reviews,££,Pubs
Coach & Horses,2 Highland Square Bristol BS8 2YB,0117 974 5176,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.coachandhorsesclifton.co.uk&cachebuster=1639571360&website_link_type=website&src_bizid=-X1Cl_WOLsfwyQ3WQatxOA&s=647750db208efbc59975e872f534919ff47f998798f2bad530259ae76dd0113b,https://www.yelp.co.uk/biz/coach-and-horses-bristol?osq=snooker,3.5 star rating,10 reviews,££,Pubs
McChuills Public House,40 High Street Glasgow G1 1NL,0141 552 2135,N/a,https://www.yelp.co.uk/biz/mcchuills-public-house-glasgow?osq=snooker,3.5 star rating,11 reviews,££,Pubs
Yates Wine Lodges,Unit 12 Central Station Glasgow G1 3SQ,0141 204 2887,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.weareyates.co.uk&cachebuster=1639571373&website_link_type=website&src_bizid=rCH3lH_RHy51RsgDDcLp5g&s=fe2f1d76710ccfd4c1652ee9307df8ecbd406fde181f82bab4a474d123e6d8b6,https://www.yelp.co.uk/biz/yates-wine-lodges-glasgow?osq=snooker,3 star rating,5 reviews,££,Pubs
The Case,4-6 Hotel Street Leicester LE1 5AW,0116 251 7675,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thecase.co.uk&cachebuster=1639571381&website_link_type=website&src_bizid=KfaNEySWpoVaxwMAc7Id6A&s=415a503744c35852009227760e260829e2d25ccb7d61cf79211d237705d52fce,https://www.yelp.co.uk/biz/the-case-leicester?osq=pubs,4 star rating,12 reviews,££££,British
Keepers Lodge,1 Fletcher Mall Leicester LE4 1DF,0116 236 4569,N/a,https://www.yelp.co.uk/biz/keepers-lodge-leicester?osq=pubs,2.5 star rating,2 reviews,££,Pubs
The Plough,44/46 Bushloe End Wigston LE18 2BA,0116 281 0078,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.ploughatwigston.co.uk&cachebuster=1639571386&website_link_type=website&src_bizid=l73Qf12KJV6H_V0QV6vtHg&s=29cc56d24a78cfe9f6f7c02e688faf187fc322e104986b3e8edb3f4effd9453b,https://www.yelp.co.uk/biz/the-plough-wigston?osq=pubs,5 star rating,,££,Pubs
Lock Keeper,Keynsham Road Keynsham Bristol BS31 2DD,0117 986 2383,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.lockkeeperbristol.com%2F&cachebuster=1639571391&website_link_type=website&src_bizid=J3lxiFhQuUrbxxgpjojOuA&s=01fa05a82a2ece904c2731e5cb7baacbbdadda7e8398edcc3cf962a891ab896a,https://www.yelp.co.uk/biz/lock-keeper-bristol?osq=pubs,4 star rating,5 reviews,££,"Pubs, British"
University of Bristol Student's Union,Queens Road Bristol BS8 1LN,0117 954 5800,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.ansonrooms.co.uk&cachebuster=1639571402&website_link_type=website&src_bizid=xOdGkfc5rfUam1rPGuJeFg&s=0fa0a8ddf2ba9cb09e8588d570119535390060a4834d1b0a7fdf9e103e5b32e6,https://www.yelp.co.uk/biz/university-of-bristol-students-union-bristol?osq=snooker,3 star rating,11 reviews,££,"Social Clubs, Music Venues"
The Oxford,120-122 Oxford St Totterdown Bristol BS3 4RH,0117 972 8028,N/a,https://www.yelp.co.uk/biz/the-oxford-bristol?osq=snooker,3 star rating,4 reviews,££,Pubs
Deer Park Tavern,"108 W Main St Newark, DE 19711 United States",(302) 369-9414,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.deerparktavern.com&cachebuster=1639571408&website_link_type=website&src_bizid=cfOEZFKHvFFWG_nUsnNH3g&s=b5f78226d40ca45b999fe327735ba5b9b0e4827eb17541fb4f2b575b2df9c714,https://www.yelp.co.uk/adredir?ad_business_id=cfOEZFKHvFFWG_nUsnNH3g&campaign_id=XPwL_iR9NRa6_CfKq987GQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.co.uk%2Fbiz%2Fdeer-park-tavern-newark&request_id=5c07c0839d273e5a&signature=cc7f0799bdfff25ac3b0cab1209c30417a6e343bebcf3795333243bfff495435&slot=1,3.5 star rating,169 reviews,,"Bars, American (Traditional), Breakfast & Brunch"
The Kensington Arms,35-37 Stanley Road Bristol BS6 6NP,0117 944 6444,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thekensingtonarms.co.uk&cachebuster=1639571411&website_link_type=website&src_bizid=tMi1oahU-MmsGmj8NZ2XcA&s=a5072d12be2a3ab1dd58205eb65b0516e975270786c7b0f48bdcd1609b7ef464,https://www.yelp.co.uk/biz/the-kensington-arms-bristol?osq=snooker,3.5 star rating,18 reviews,££,"Pubs, Gastro Pubs, British"
Chandlers,2 Kilbowie Road Clydebank G81 1TH,0141 952 7830,N/a,https://www.yelp.co.uk/biz/chandlers-clydebank?osq=Billiards,3 star rating,4 reviews,££,Pubs
Chandlers,2 Kilbowie Road Clydebank G81 1TH,0141 952 7830,N/a,https://www.yelp.co.uk/biz/chandlers-clydebank?osq=snooker,3 star rating,4 reviews,££,Pubs
Cafuffals,27-29 New Street Town Centre Paisley PA1 1XU,0141 887 1005,N/a,https://www.yelp.co.uk/biz/cafuffals-paisley?osq=snooker,2.5 star rating,4 reviews,££,Dive Bars
The C'mon Inn,56 Alloway Rd Calderwood East Kilbride G74 3SD,01355 223384,N/a,https://www.yelp.co.uk/biz/the-cmon-inn-east-kilbride?osq=snooker,1.5 star rating,5 reviews,££££,Pubs
Trees Thai restaurant,104 Stonehill Avenue Birstall Leicester LE4 4JD,0116 267 4458,N/a,https://www.yelp.co.uk/biz/trees-thai-restaurant-leicester?osq=pubs,,,££££,"Pubs, Thai"
The Basement,1 Wellington Street Leicestershire Leicester LE1 6HH,0116 254 6580,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thebasementbar.co.uk%2F&cachebuster=1639571430&website_link_type=website&src_bizid=MD7Xi7xy4UdSRTwC2_x4Jg&s=1667732e9e4a9195f6b71aae23faf679def624977b54b801962e8f4bc6901974,https://www.yelp.co.uk/biz/the-basement-leicester?osq=pubs,4 star rating,9 reviews,£££,Pubs
The Manor,Thurncourt Road Leicester LE5 2NG,0116 241 9017,N/a,https://www.yelp.co.uk/biz/the-manor-leicester?osq=pubs,1.5 star rating,2 reviews,££,Pubs
The Quay,Western Blvd Leicester LE2 7HN,0116 255 1661,N/a,https://www.yelp.co.uk/biz/the-quay-leicester?osq=pubs,3 star rating,3 reviews,££££,Pubs
Old Crown Inn,Kelston Road Kelston Bath BA1 9AQ,01225 423032,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Foldcrownkelston.com&cachebuster=1639571443&website_link_type=website&src_bizid=WRB7XzU2o8pc6zRhgq2UJQ&s=89516ef8aee4680dc718c76c53159359a3f11c608fc9fa665050c3330e25e1bc,https://www.yelp.co.uk/biz/old-crown-inn-bath-2?osq=pubs,4 star rating,2 reviews,££,Pubs
The Airport Tavern,Bridgwater Road Lulsgate Felton Bristol BS40 9XA,01275 472217,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.airporttavern.co.uk&cachebuster=1639571446&website_link_type=website&src_bizid=8fiLlrpjt2R6DiZgM_7gpA&s=ee0366e4e64c29fe5d11e02e03f986bac8392b370aa701fa73167eced077d7d1,https://www.yelp.co.uk/biz/the-airport-tavern-bristol?osq=Billiards,3 star rating,5 reviews,££,Pubs
The Airport Tavern,Bridgwater Road Lulsgate Felton Bristol BS40 9XA,01275 472217,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.airporttavern.co.uk&cachebuster=1639571449&website_link_type=website&src_bizid=8fiLlrpjt2R6DiZgM_7gpA&s=f3624b446cb0d8f62f0b412f7cb82193c4c09a0b5418db063c3ca7560f15d1c4,https://www.yelp.co.uk/biz/the-airport-tavern-bristol?osq=snooker,3 star rating,5 reviews,££,Pubs
The Anchor,60 Ham Green Pill Bristol BS20 0HB,01275 372253,N/a,https://www.yelp.co.uk/biz/the-anchor-bristol-2?osq=snooker,3.5 star rating,2 reviews,££,Pubs
The Globe,366 Church Road Bristol BS36 2AB,01454 778286,N/a,https://www.yelp.co.uk/biz/the-globe-bristol?osq=snooker,4 star rating,3 reviews,££,Pubs
Bar Salt,4-6 North Street Bedminster Bristol BS3 1HT,0117 953 1446,N/a,https://www.yelp.co.uk/biz/bar-salt-bristol?osq=snooker,2.5 star rating,6 reviews,££,Pubs
The Anchor,60 Ham Green Pill Bristol BS20 0HB,01275 372253,N/a,https://www.yelp.co.uk/biz/the-anchor-bristol-2?osq=Billiards,3.5 star rating,2 reviews,££,Pubs
The Globe,366 Church Road Bristol BS36 2AB,01454 778286,N/a,https://www.yelp.co.uk/biz/the-globe-bristol?osq=Billiards,4 star rating,3 reviews,££,Pubs
University of Bristol Student's Union,Queens Road Bristol BS8 1LN,0117 954 5800,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.ansonrooms.co.uk&cachebuster=1639571465&website_link_type=website&src_bizid=xOdGkfc5rfUam1rPGuJeFg&s=f120f5f54becf17299e7a215f7fa7ddb97f6b43db305d0b9f94811ddabb0336e,https://www.yelp.co.uk/biz/university-of-bristol-students-union-bristol?osq=Billiards,3 star rating,11 reviews,££,"Social Clubs, Music Venues"
The Grace,197 Gloucester Rd Bishopston Bristol BS6 5,0117 924 8639,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thegracebristol.uk%2F&cachebuster=1639571469&website_link_type=website&src_bizid=hd_zrxLdhxpwJheHuX1OSw&s=06b6bdb850fe506b267958ef96f2813b97453e1d4e420565b4a3cc23956aecf4,https://www.yelp.co.uk/biz/the-grace-bristol?osq=pubs,4.5 star rating,3 reviews,££,"Tapas & Small Plates, Pubs"
Highbury Vaults,164 St Michaels Hill Bristol BS2 8DE,0117 973 3203,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.youngs.co.uk&cachebuster=1639571472&website_link_type=website&src_bizid=VrAyvta3qz4VxykezGsTDQ&s=578c89e78e381bdca4704ab9aab4f05429479a9790cbb3725205fdd99b0f7f62,https://www.yelp.co.uk/biz/highbury-vaults-bristol?osq=pubs,4 star rating,30 reviews,££,Pubs
Old Lock & Weir,Hanham Mills Bristol BS15 3NU,0117 960 9345,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.lockandweir.com&cachebuster=1639571475&website_link_type=website&src_bizid=hk4Guuo36UrTqEe0HZVl6g&s=60d8f4f668797469dc1d525fefbe4121f336442d0ac64b630919aa6b99fa7b52,https://www.yelp.co.uk/biz/old-lock-and-weir-bristol-2?osq=pubs,4 star rating,5 reviews,££,"Pubs, British"
The King's Arms,168 Whiteladies Road Clifton Bristol BS8 2XZ,0117 973 5922,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.kingsarmsbristol.com%2F&cachebuster=1639571478&website_link_type=website&src_bizid=4rmhyFqjOlOUxAiPgk9ZOA&s=4140da773f773e168aaa8939570cc8e14fdba97cf988753447b0e18e5a98e0ca,https://www.yelp.co.uk/biz/the-kings-arms-bristol?osq=pubs,3.5 star rating,11 reviews,££,Pubs
Punch Bowl,23 Old Market Street Bristol BS2 0HB,0117 930 4967,N/a,https://www.yelp.co.uk/biz/punch-bowl-bristol?osq=pubs,3.5 star rating,4 reviews,££,"Pubs, British"
Bay Horse,1 Lewins Mead Bristol BS1 2LJ,0117 925 8287,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fbay-horse-pub.co.uk&cachebuster=1639571485&website_link_type=website&src_bizid=TJUiG-4xkfhmVsCX_L81YQ&s=80e199d38322007fd5a1e8619018e1ef8eeed86c6b93b9aa138416f6074f59a0,https://www.yelp.co.uk/biz/bay-horse-bristol?osq=pubs,2.5 star rating,4 reviews,££,"Pubs, Steakhouses"
The Pump House,Merchants Road Hotwells Bristol BS8 4PZ,0117 927 2229,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.the-pumphouse.com&cachebuster=1639571489&website_link_type=website&src_bizid=3bSbHdb4GjJQFxvdDt_Rtg&s=96b873686b5b751074317af6de6b2fa87ee135180523d638e1840deb0c33eb1c,https://www.yelp.co.uk/biz/the-pump-house-bristol?osq=pubs,3.5 star rating,15 reviews,£££,"Pubs, British, Modern European"
The Mall,66 The Mall Clifton BS8 3,0117 974 5318,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.themallpubbristol.co.uk%2F&cachebuster=1639571496&website_link_type=website&src_bizid=jArIuyQ9iKeNtrRnVahpag&s=01983eac81a7ce3302828a59b507507236ba651f138e20529e967ee4ea5df4c7,https://www.yelp.co.uk/biz/the-mall-clifton?osq=pubs,4 star rating,14 reviews,££,"Pubs, British"
The Victoria,2 Southleigh Road Bristol BS8 2BH,0117 974 5675,N/a,https://www.yelp.co.uk/biz/the-victoria-bristol?osq=pubs,4 star rating,9 reviews,££,Pubs
Colston Arms,24 St Michael's Hill Bristol Bristol BS2 8DX,0117 9264 5004,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.colstonarms.co.uk&cachebuster=1639571502&website_link_type=website&src_bizid=ISugUTCDlShus9zEsEd3bA&s=36a8094472e956044c483a6429ef67a3e335ff3236e0c7ffc084028dee058e47,https://www.yelp.co.uk/biz/colston-arms-bristol?osq=pubs,4 star rating,,££,Pubs
White Lion Bar and Terrace,Sion Hill Clifton Bristol BS8 4LD,0117 973 8955,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.theavongorge.com%2F&cachebuster=1639571504&website_link_type=website&src_bizid=pEJGmaDR3DVOyuONCsDPbg&s=db6c0c63a415018607fb4228baed9f42fdca2744d2012d1230567cbb42fec27b,https://www.yelp.co.uk/biz/white-lion-bar-and-terrace-bristol?osq=pubs,3 star rating,26 reviews,££,Pubs
The Full Moon,1 North Street Stokes Croft Bristol BS1 3PR,0117 924 5007,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.fmbristol.co.uk&cachebuster=1639571507&website_link_type=website&src_bizid=m9SioaBa14MNr5baSgZcAA&s=da307c87800f83e641ed216814774897967edc1e633954f6806ba45a3304581b,https://www.yelp.co.uk/biz/the-full-moon-bristol?osq=pubs,3.5 star rating,23 reviews,££,"Pubs, Hostels, Music Venues"
The Square,15 Berkeley Square Bristol BS8 1HB,0117 921 0455,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.thesquareclub.com&cachebuster=1639571510&website_link_type=website&src_bizid=JQVzGmfbWQsezteSvc0Yrw&s=93272d727070c9f5c827b5552456d2b8210f48281c71189206f10edc5b60735c,https://www.yelp.co.uk/biz/the-square-bristol?osq=pubs,4.5 star rating,3 reviews,£££,"Venues & Event Spaces, British"
The Hillgrove Porter Stores,53 Hillgrove Street North Bristol BS2 8LT,0117 924 9818,N/a,https://www.yelp.co.uk/biz/the-hillgrove-porter-stores-bristol?osq=pubs,4.5 star rating,7 reviews,££,Pubs
Hunters Rest,Clutton Hill Clutton Bristol BS39 5QL,01761 452303,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.huntersrest.co.uk&cachebuster=1639571517&website_link_type=website&src_bizid=dQXA3NFvOJVojonAO56xoQ&s=639844c2602fedd843aefed3b63a8c12b8354281bb228244b7b3f2f9bb5f932e,https://www.yelp.co.uk/biz/hunters-rest-bristol?osq=pubs,4 star rating,,££,Pubs
The Wellington,Gloucester Road Horfield Bristol BS7 8UR,0117 951 3022,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.thewellingtonbristol.co.uk&cachebuster=1639571520&website_link_type=website&src_bizid=z_4UZUTLo32ElGdqUuKn1g&s=30c00e128c10241a2e88b0c883d384a984ed157f5f5341c4cb1a95efccebcf25,https://www.yelp.co.uk/biz/the-wellington-bristol?osq=pubs,4 star rating,7 reviews,££,Pubs
Port Of Call,3 York Street Clifton Bristol BS8 2YE,0117 973 3600,N/a,https://www.yelp.co.uk/biz/port-of-call-bristol?osq=pubs,4 star rating,5 reviews,££,Pubs
Pony & Trap,Knowle Hill Chew Magna Bristol BS40 8TQ,01275 332627,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Ftheponyandtrap.co.uk%2F&cachebuster=1639571526&website_link_type=website&src_bizid=AKywu_Ebu0yqI2k66sXq4w&s=66e493af3ca14fd36c660345180d43d3c402e79a69311b8887a915479dd74c14,https://www.yelp.co.uk/biz/pony-and-trap-bristol?osq=pubs,5 star rating,11 reviews,£££,"Pubs, Bistros"
Horts,49 Broad Street Bristol BS1 2EP,0117 925 2520,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.youngs.co.uk&cachebuster=1639571529&website_link_type=website&src_bizid=KX_F2n0SDufW7I8oQ3CSbg&s=e30977590edae6460e33be61bd04c9a39d077e49a535d15d6867f5c6d61da782,https://www.yelp.co.uk/biz/horts-bristol?osq=pubs,3.5 star rating,12 reviews,££,"Pubs, British"
Firefly Bar,1 Millstone Lane Leicester LE1 5JN,0116 255 1228,N/a,https://www.yelp.co.uk/biz/firefly-bar-leicester?osq=pubs,,,££,Pubs
Marquis Wellington,139 London Road Leicester LE2 1EF,0116 254 0542,N/a,https://www.yelp.co.uk/biz/marquis-wellington-leicester?osq=pubs,4 star rating,,£££,Wine Bars
The Badger's Sett,Reservoir Road Cropston Leicester LE7 7GQ,0116 236 7999,https://www.yelp.co.uk/biz_redir?url=https%3A%2F%2Fwww.vintageinn.co.uk%2Frestaurants%2Fmidlands%2Fthebadgerssettcropston&cachebuster=1639571544&website_link_type=website&src_bizid=v9XSISX9TATO1ou8CozAkg&s=ba693eb4ef6f6c6794a7851681277693e200949032109145d91a283f89804dfb,https://www.yelp.co.uk/biz/the-badgers-sett-leicester-2?osq=pubs,3 star rating,4 reviews,££,"Pubs, British"
The Lansdown,8 Clifton Road Clifton Bristol BS8 1AF,0117 973 4949,N/a,https://www.yelp.co.uk/biz/the-lansdown-bristol?osq=pubs,4 star rating,20 reviews,££,Pubs
The Cowshed,Clifton 44-46 Whiteladies Road Bristol BS8 2NH,0117 973 3550,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.cowshedrestaurants.com&cachebuster=1639571552&website_link_type=website&src_bizid=HZAYs8vJd3B9k5taZzz7XA&s=50dc42a6bd1fe05bece13672d76015655d1c6336812026a65b3ad117c57d894c,https://www.yelp.co.uk/biz/the-cowshed-bristol?osq=pubs,4.5 star rating,20 reviews,£££,"British, Steakhouses"
Kings Head,91 Bridgwater Road Bristol BS13 8AE,0117 964 3582,N/a,https://www.yelp.co.uk/biz/kings-head-bristol-2?osq=pubs,5 star rating,2 reviews,££,Pubs
Jersey Lily,193 Whiteladies Road Clifton Bristol BS8 2SB,0117 973 8590,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.wickwarbrewing.co.uk%2F&cachebuster=1639571558&website_link_type=website&src_bizid=3QRIYJy221EoVauFEvNQHA&s=cab9ef447e371ae3157724e197824da6ca218cf6ca9c0f5d65f428d6160e4c7f,https://www.yelp.co.uk/biz/jersey-lily-bristol?osq=pubs,3.5 star rating,9 reviews,££,"Pubs, British"
Snuff Mill Harvester,207 Frenchay Park Road Bristol BS16 1LF,0117 956 6560,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.harvester.co.uk&cachebuster=1639571560&website_link_type=website&src_bizid=X7NUsEk_9l3LO2UB1To1vg&s=d16b0ce7f7f234a15a2632856286296b63e56ffe0db41a2ab7602559f8b36b02,https://www.yelp.co.uk/biz/snuff-mill-harvester-bristol?osq=pubs,4.5 star rating,4 reviews,£££,"British, Pubs"
Meet the CM: Small Bar s,31/32 King Street Bristol BS1 4DZ,07709 449708,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.smallbar.co.uk%2Fbristol&cachebuster=1639571563&website_link_type=website&src_bizid=4Fw0dNaWcijfjZbrPtOp4A&s=15132d498d6d75231c80bb28bcb332a2e5639d5323b51833924a5b1b0bbb7b33,https://www.yelp.co.uk/biz/meet-the-cm-small-bar-s-bristol?osq=pubs,4.5 star rating,17 reviews,££,"Bars, Music Venues"
The Seven Stars,Thomas Lane Redcliffe Bristol BS1 6JG,0117 927 2845,https://www.yelp.co.uk/biz_redir?url=http%3A%2F%2Fwww.7stars.co.uk&cachebuster=1639571568&website_link_type=website&src_bizid=vRa0YISOSdCFn2Jo8_dDiQ&s=a8bd9aecc18ee28bc3d15e9597a9f812341ebf84b40d9238e4a89866fbe74603,https://www.yelp.co.uk/biz/the-seven-stars-bristol?osq=pubs,3.5 star rating,12 reviews,££,"Music Venues, Pubs"
The Spotted Cow,120 Lodge Causeway Bristol BS16 3JP,0117 965 8772,N/a,https://www.yelp.co.uk/biz/the-spotted-cow-bristol-2?osq=pubs,4 star rating,3 reviews,££,Pubs
the plough,223 Easton Road Easton BS5 0EG,,N/a,https://www.yelp.co.uk/biz/the-plough-easton?osq=pubs,4.5 star rating,3 reviews,££,Pubs
